response time; entry; Client-main; 12.469210733066902
response time; entry; srv1-service; 12.320881323380902
response time; entry; srv2-service; 9.769890915263785
response time; entry; srv3-service; 3.8102287216620017
throughput; entry; Client-main; 7.923597414264457
throughput; entry; srv1-service; 7.923597509945248
throughput; entry; srv2-service; 7.664926521113775
throughput; entry; srv3-service; 7.478329837863539
