response time; entry; Client-main; 6.374805561701458
response time; entry; srv1-service; 6.21785438855489
response time; entry; srv2-service; 4.954111051559449
response time; entry; srv3-service; 1.9831055084864297
throughput; entry; Client-main; 3.9143538642092732
throughput; entry; srv1-service; 3.9143878991185375
throughput; entry; srv2-service; 3.8561898366836407
throughput; entry; srv3-service; 3.8746340946320483
