response time; entry; Client-main; 7.0740058842827285
response time; entry; srv1-service; 6.941773512784171
response time; entry; srv2-service; 5.517351893817676
response time; entry; srv3-service; 2.208973491893095
throughput; entry; Client-main; 2.973847680987365
throughput; entry; srv1-service; 2.973873665611362
throughput; entry; srv2-service; 2.9244795954053555
throughput; entry; srv3-service; 2.9371028625347404
