response time; entry; Client-main; 1.244694609795847
response time; entry; srv1-service; 1.096250557130383
response time; entry; srv2-service; 0.8693430231463524
response time; entry; srv3-service; 0.3629161263665846
throughput; entry; Client-main; 8.09117815084103
throughput; entry; srv1-service; 8.091107708259441
throughput; entry; srv2-service; 8.090685283049428
throughput; entry; srv3-service; 8.090755545214737
