cli; entry; Client-main; 35
response time; entry; Client-main; 3.3891950070858003
response time; entry; srv1-service; 3.167009949684142
response time; entry; srv2-service; 2.4618708312511446
response time; entry; srv3-service; 0.9646183356642725
throughput; entry; Client-main; 10.47147837604672
throughput; entry; srv1-service; 10.47111286620814
throughput; entry; srv2-service; 10.452415213316824
throughput; entry; srv3-service; 10.319384970083032
